,DHSID_EA,cname,year,lat,lon,n_asset,asset_index,n_water,water_index,n_sanitation,sanitation_index,under5_mort,n_under5_mort,women_edu,women_bmi,n_women_edu,n_women_bmi,cluster_id,adm1fips,adm1dhs,urban
81768,MW-2010-6#-00000652,MW,2010,-14.622729,35.16073,31.0,-2.064556844662074,31.0,3.2580645161290325,31.0,1.8387096774193548,121.21212121212122,33.0,2.6818181818181817,22.506666666666668,22.0,6.0,652,,3,R
81769,MW-2010-6#-00000653,MW,2010,-14.761016,35.076145,29.0,-2.4391703992172817,29.0,2.3448275862068964,29.0,1.896551724137931,27.77777777777777,36.0,3.5806451612903225,21.779090909090908,31.0,11.0,653,,3,R
81770,MW-2010-6#-00000654,MW,2010,-15.619787,35.213375,33.0,-1.4294375000555184,33.0,3.393939393939394,33.0,2.1818181818181817,0.0,29.0,6.787878787878788,21.169090909090908,33.0,11.0,654,,3,R
81771,MW-2010-6#-00000655,MW,2010,-13.113135,34.32879,34.0,-1.5892465680842698,34.0,3.0294117647058822,34.0,2.0294117647058822,0.0,35.0,4.809523809523809,21.3075,42.0,16.0,655,,2,R
81772,MW-2010-6#-00000656,MW,2010,-15.033182,34.96183,31.0,-0.9781601920541828,32.0,3.34375,32.0,2.5625,26.31578947368421,38.0,6.5588235294117645,24.306363636363635,34.0,11.0,656,,3,R
81773,MW-2010-6#-00000657,MW,2010,-12.993962,33.60439,29.0,-1.794638206405132,29.0,3.2413793103448274,29.0,1.862068965517241,33.333333333333336,30.0,5.28125,22.452,32.0,15.0,657,,2,R
81774,MW-2010-6#-00000658,MW,2010,-13.640444,33.749203,33.0,-1.7784036593376014,33.0,3.272727272727273,33.0,2.272727272727273,21.73913043478261,46.0,5.0227272727272725,22.432666666666663,44.0,15.0,658,,2,R
81775,MW-2010-6#-00000659,MW,2010,-14.209973,35.40672,31.0,-2.1609457745742744,31.0,3.161290322580645,31.0,2.032258064516129,0.0,28.0,1.4074074074074074,22.001428571428573,27.0,7.0,659,,3,R
81776,MW-2010-6#-00000660,MW,2010,-15.176196,35.494907,32.0,-1.64350575405327,32.0,3.78125,32.0,2.1875,30.303030303030305,33.0,4.222222222222222,20.802,27.0,5.0,660,,3,R
81777,MW-2010-6#-00000661,MW,2010,-15.775663,35.291965,31.0,-2.2577446654268107,31.0,3.032258064516129,31.0,2.0,0.0,20.0,4.217391304347826,21.71,23.0,8.0,661,,3,R
81778,MW-2010-6#-00000662,MW,2010,-14.939543,35.21257,34.0,-1.863911903998149,34.0,3.0588235294117645,34.0,2.117647058823529,0.0,33.0,4.84375,22.72428571428572,32.0,7.0,662,,3,R
81779,MW-2010-6#-00000663,MW,2010,-14.977136,35.86534,30.0,-0.9955217229921391,30.0,3.4,30.0,2.5,41.66666666666666,24.0,4.7407407407407405,22.17625,27.0,8.0,663,,3,R
81780,MW-2010-6#-00000664,MW,2010,-9.57213,33.073944,27.0,-1.6150627493901075,27.0,3.4444444444444446,27.0,2.111111111111111,0.0,16.0,6.482758620689655,21.22,29.0,5.0,664,,1,R
81781,MW-2010-6#-00000665,MW,2010,-15.877773,35.254604,33.0,-1.536755691220189,33.0,3.0,33.0,1.9090909090909087,0.0,23.0,6.515151515151516,24.065555555555555,33.0,9.0,665,,3,R
81782,MW-2010-6#-00000666,MW,2010,-15.76937,35.054157,18.0,0.8513878826629158,18.0,4.944444444444445,18.0,2.7222222222222223,0.0,11.0,7.933333333333334,23.976919662936535,15.0,,666,,3,U
81783,MW-2010-6#-00000667,MW,2010,-15.492557,35.62756,32.0,-1.8996946474982328,32.0,3.34375,32.0,1.90625,48.78048780487805,41.0,4.84,21.14,25.0,6.0,667,,3,R
81784,MW-2010-6#-00000668,MW,2010,-11.316547,33.986732,27.0,-1.7957002659494412,27.0,2.5185185185185186,27.0,2.037037037037037,0.0,23.0,7.0,23.273333333333333,24.0,6.0,668,,1,R
81785,MW-2010-6#-00000669,MW,2010,-13.639941,33.286976,32.0,-1.8912335190229328,32.0,3.65625,32.0,1.8125,22.22222222222222,45.0,3.678571428571429,22.122,28.0,10.0,669,,2,R
81786,MW-2010-6#-00000670,MW,2010,-14.024641,33.570503,30.0,-2.072170836062018,30.0,3.4,30.0,1.8666666666666667,28.57142857142857,35.0,3.4242424242424243,22.232964781452587,33.0,,670,,2,R
81787,MW-2010-6#-00000671,MW,2010,-13.768714,33.75748,19.0,-2.119461255285487,19.0,3.263157894736842,19.0,2.0526315789473686,66.66666666666667,15.0,3.5,22.942,20.0,5.0,671,,2,U
81788,MW-2010-6#-00000672,MW,2010,-9.658931,33.80904,30.0,-2.2614033028905096,30.0,2.7333333333333334,30.0,1.933333333333333,0.0,27.0,5.2,20.80375,25.0,8.0,672,,1,R
81789,MW-2010-6#-00000673,MW,2010,-15.774284,35.023117,18.0,2.4812650095700874,18.0,5.0,18.0,4.666666666666667,0.0,5.0,9.1875,21.15833333333333,16.0,6.0,673,,3,U
81790,MW-2010-6#-00000674,MW,2010,-11.152635,33.664806,30.0,-1.8260757260459208,30.0,3.3,30.0,1.9,0.0,26.0,6.5,22.232964781452587,26.0,,674,,1,R
81791,MW-2010-6#-00000675,MW,2010,-16.91516,35.255993,19.0,-1.0820515303319294,19.0,3.526315789473684,19.0,2.0526315789473686,50.0,20.0,7.166666666666667,22.737142857142857,24.0,7.0,675,,3,U
81792,MW-2010-6#-00000676,MW,2010,-17.010204,35.180508,33.0,-2.526362738869228,33.0,3.0303030303030303,33.0,1.4242424242424243,0.0,20.0,2.5357142857142856,21.855555555555554,28.0,9.0,676,,3,R
81793,MW-2010-6#-00000677,MW,2010,-15.828926,35.582626,33.0,-1.0956445891648252,33.0,4.9393939393939394,33.0,2.0303030303030303,0.0,25.0,5.064516129032258,21.907333333333334,31.0,15.0,677,,3,R
81794,MW-2010-6#-00000678,MW,2010,-14.923964,35.450703,32.0,-2.1851976139053746,32.0,2.84375,32.0,2.0,0.0,38.0,3.6666666666666665,21.18,30.0,9.0,678,,3,R
81795,MW-2010-6#-00000679,MW,2010,-15.307185,35.369328,26.0,-0.6897101896965995,26.0,4.461538461538462,26.0,2.5,0.0,17.0,8.083333333333334,22.959,24.0,10.0,679,,3,R
81796,MW-2010-6#-00000680,MW,2010,-9.767058,33.8615,32.0,-1.639546019586079,32.0,4.1875,32.0,1.53125,31.25,32.0,6.241379310344827,22.818571428571428,29.0,7.0,680,,1,R
81797,MW-2010-6#-00000681,MW,2010,-13.023036,34.31798,30.0,-2.2532238169892005,31.0,3.3225806451612905,31.0,1.5483870967741935,0.0,33.0,4.071428571428571,22.31222222222222,28.0,9.0,681,,2,R
81798,MW-2010-6#-00000682,MW,2010,-9.716302,33.869102,34.0,-2.084403996144504,34.0,2.764705882352941,34.0,1.7941176470588236,0.0,41.0,6.416666666666667,21.380909090909093,36.0,11.0,682,,1,R
81799,MW-2010-6#-00000683,MW,2010,-13.716791,33.071026,33.0,-1.919211466964305,33.0,3.5454545454545454,33.0,2.060606060606061,71.42857142857143,28.0,3.4347826086956523,23.877777777777776,23.0,9.0,683,,2,R
81800,MW-2010-6#-00000684,MW,2010,-13.493166,33.926407,27.0,-1.6882089349457667,27.0,3.074074074074074,27.0,1.962962962962963,0.0,16.0,7.148148148148148,23.36833333333333,27.0,6.0,684,,2,R
81801,MW-2010-6#-00000685,MW,2010,-13.591869,33.568935,35.0,-1.8883166025945404,35.0,3.4285714285714284,35.0,2.057142857142857,0.0,34.0,4.95,20.50625,40.0,16.0,685,,2,R
81802,MW-2010-6#-00000686,MW,2010,-16.91916,35.242725,18.0,-0.1316048456759664,18.0,3.7777777777777777,18.0,2.7222222222222223,62.5,16.0,6.647058823529412,22.294,17.0,5.0,686,,3,U
81803,MW-2010-6#-00000687,MW,2010,-15.871718,35.05102,19.0,-1.381468491224585,19.0,3.263157894736842,19.0,2.421052631578948,62.5,16.0,6.307692307692308,23.776666666666667,26.0,6.0,687,,3,U
81804,MW-2010-6#-00000688,MW,2010,-14.003666,34.23253,34.0,-1.934047597777176,34.0,3.588235294117647,34.0,1.9705882352941173,0.0,23.0,1.806451612903225,23.914285714285715,31.0,7.0,688,,2,R
81805,MW-2010-6#-00000689,MW,2010,-16.085566,35.406395,32.0,-1.7845236765998913,32.0,3.6875,32.0,1.90625,0.0,22.0,4.961538461538462,21.481428571428573,26.0,7.0,689,,3,R
81806,MW-2010-6#-00000690,MW,2010,-14.440667,35.18059,29.0,-2.1743948875108217,29.0,3.0689655172413794,29.0,1.9310344827586208,37.03703703703704,27.0,3.583333333333333,21.864,24.0,5.0,690,,3,R
81807,MW-2010-6#-00000691,MW,2010,-13.48895,33.261894,31.0,-2.163598204940468,31.0,2.967741935483871,31.0,1.7096774193548387,27.77777777777777,36.0,5.269230769230769,22.06625,26.0,8.0,691,,2,R
81808,MW-2010-6#-00000692,MW,2010,-13.731672,34.40763,34.0,-2.0367295117663016,34.0,3.0294117647058822,34.0,2.176470588235294,0.0,41.0,4.65625,21.56142857142857,32.0,7.0,692,,2,R
81809,MW-2010-6#-00000693,MW,2010,-13.25861,33.969913,27.0,-2.1336065464552068,27.0,3.111111111111111,27.0,1.851851851851852,76.92307692307693,26.0,4.619047619047619,22.72222222222222,21.0,9.0,693,,2,R
81810,MW-2010-6#-00000694,MW,2010,-15.234017,34.65064,32.0,-2.421399392949263,32.0,3.03125,32.0,1.625,28.57142857142857,35.0,2.269230769230769,20.625714285714285,26.0,7.0,694,,3,R
81811,MW-2010-6#-00000695,MW,2010,-14.324892,35.467587,31.0,-2.166797938730454,31.0,3.0,31.0,2.161290322580645,137.9310344827586,29.0,3.28,19.484,25.0,5.0,695,,3,R
81812,MW-2010-6#-00000696,MW,2010,-13.889822,33.71713,33.0,-1.6684024703377354,33.0,3.575757575757576,33.0,2.272727272727273,103.44827586206895,29.0,2.8666666666666667,20.841428571428573,30.0,7.0,696,,2,R
81813,MW-2010-6#-00000697,MW,2010,-15.807108,35.81095,33.0,-1.2921890682426675,33.0,4.636363636363637,33.0,1.7575757575757576,34.48275862068965,29.0,4.689655172413793,21.92,29.0,6.0,697,,3,R
81814,MW-2010-6#-00000698,MW,2010,-11.900361,33.59683,19.0,0.6840435473550202,19.0,4.473684210526316,19.0,3.210526315789474,0.0,15.0,9.26086956521739,26.475555555555555,23.0,9.0,698,,1,U
81815,MW-2010-6#-00000699,MW,2010,-15.88707,35.529167,30.0,-1.961063933977468,30.0,4.066666666666666,30.0,1.5666666666666669,50.0,20.0,3.6666666666666665,21.1,21.0,9.0,699,,3,R
81816,MW-2010-6#-00000700,MW,2010,-15.394815,35.581882,30.0,-2.1498920009294067,30.0,2.8,30.0,1.8333333333333333,52.63157894736842,19.0,3.210526315789474,22.232964781452587,19.0,,700,,3,R
81817,MW-2010-6#-00000701,MW,2010,-15.229448,35.358448,26.0,0.2952027031796973,27.0,5.0,27.0,2.7777777777777777,0.0,19.0,8.89655172413793,25.00733333333333,29.0,15.0,701,,3,R
81818,MW-2010-6#-00000702,MW,2010,-9.855301,33.83481,29.0,-2.2869032397079088,29.0,3.0,29.0,1.5517241379310345,33.333333333333336,30.0,5.727272727272728,22.46666666666667,22.0,6.0,702,,1,R
81819,MW-2010-6#-00000703,MW,2010,-13.359777,34.003304,19.0,-0.0498684974954205,19.0,4.842105263157895,19.0,2.210526315789474,0.0,16.0,7.875,22.896,16.0,5.0,703,,2,U
81820,MW-2010-6#-00000704,MW,2010,-13.377438,33.343517,33.0,-1.7866893622426352,33.0,3.5454545454545454,33.0,1.818181818181818,0.0,30.0,5.5,23.005714285714287,24.0,7.0,704,,2,R
81821,MW-2010-6#-00000705,MW,2010,-13.474853,32.969555,30.0,-1.7947777459394172,30.0,4.0,30.0,1.933333333333333,0.0,36.0,4.064516129032258,20.029,31.0,10.0,705,,2,R
81822,MW-2010-6#-00000706,MW,2010,-11.940675,33.32308,33.0,-2.118215943549771,33.0,3.1818181818181817,33.0,1.7575757575757576,0.0,34.0,5.0,21.74,25.0,7.0,706,,1,R
81823,MW-2010-6#-00000707,MW,2010,-15.385008,35.465824,32.0,-1.8060300916232936,32.0,3.5625,32.0,1.96875,0.0,30.0,3.965517241379312,22.61,29.0,8.0,707,,3,R
81824,MW-2010-6#-00000708,MW,2010,-13.261211,34.246822,31.0,-2.20750058810728,31.0,3.096774193548387,31.0,1.806451612903225,71.42857142857143,14.0,3.8461538461538463,22.035,26.0,6.0,708,,2,R
81825,MW-2010-6#-00000709,MW,2010,-16.283619,35.05298,32.0,-1.809094545063182,32.0,3.34375,32.0,1.96875,38.46153846153847,26.0,4.333333333333333,22.232964781452587,27.0,,709,,3,R
81826,MW-2010-6#-00000710,MW,2010,-15.182326,34.71127,30.0,-2.065680750546832,32.0,3.0,32.0,2.1875,0.0,29.0,4.363636363636363,19.73875,22.0,8.0,710,,2,R
81827,MW-2010-6#-00000711,MW,2010,-13.997067,33.77227,17.0,0.912378181255678,17.0,4.882352941176471,17.0,2.823529411764706,71.42857142857143,14.0,7.15,24.066,20.0,10.0,711,,2,U
81828,MW-2010-6#-00000712,MW,2010,-15.826733,35.234436,34.0,-1.7909105785003787,34.0,3.5294117647058822,34.0,2.0,90.9090909090909,33.0,5.3125,22.36,32.0,8.0,712,,3,R
81829,MW-2010-6#-00000713,MW,2010,-15.833675,35.11368,28.0,-1.8483723341626308,28.0,3.5,28.0,2.071428571428572,55.55555555555555,18.0,3.08,23.026,25.0,5.0,713,,3,R
81830,MW-2010-6#-00000714,MW,2010,-9.505868,33.182102,35.0,-2.098811205946039,35.0,3.0,35.0,2.0,31.25,32.0,4.206896551724138,23.208571428571428,29.0,14.0,714,,1,R
81831,MW-2010-6#-00000715,MW,2010,-11.26026,33.66726,34.0,-1.953369170229657,34.0,3.2058823529411766,34.0,1.911764705882353,28.57142857142857,35.0,7.09375,22.928,32.0,10.0,715,,1,R
81832,MW-2010-6#-00000716,MW,2010,-13.700366,34.266834,30.0,-2.06445025320114,30.0,3.066666666666667,30.0,2.1333333333333333,38.46153846153847,26.0,6.608695652173913,23.118,23.0,10.0,716,,2,R
81833,MW-2010-6#-00000717,MW,2010,-14.954231,35.569344,34.0,-2.0946287198081386,34.0,3.3529411764705883,34.0,2.0,0.0,20.0,3.739130434782609,22.93142857142857,23.0,7.0,717,,3,R
81834,MW-2010-6#-00000718,MW,2010,-13.766513,34.490128,16.0,0.0800523202497904,16.0,4.125,16.0,2.4375,0.0,9.0,6.846153846153846,23.976919662936535,13.0,,718,,2,U
81835,MW-2010-6#-00000719,MW,2010,-11.651809,34.11093,33.0,-0.943183748890796,33.0,3.939393939393939,33.0,2.0,0.0,22.0,5.285714285714286,22.65625,21.0,8.0,719,,1,R
81836,MW-2010-6#-00000720,MW,2010,-15.774103,35.71507,17.0,0.7949800450718526,17.0,4.764705882352941,17.0,3.176470588235294,0.0,15.0,7.263157894736842,24.898,19.0,5.0,720,,3,U
81837,MW-2010-6#-00000721,MW,2010,-14.904043,34.95312,31.0,-2.026144094989538,31.0,3.096774193548387,31.0,2.129032258064516,52.63157894736842,38.0,4.5,22.42333333333333,28.0,6.0,721,,3,R
81838,MW-2010-6#-00000722,MW,2010,-11.854596,33.53633,35.0,-1.6813443062453204,35.0,3.2857142857142856,35.0,2.085714285714286,38.46153846153847,26.0,6.357142857142857,21.894285714285715,28.0,7.0,722,,1,R
81839,MW-2010-6#-00000723,MW,2010,-14.707693,34.727207,33.0,-1.931863982663356,33.0,3.0,33.0,2.090909090909091,0.0,35.0,6.34375,22.633333333333333,32.0,12.0,723,,2,R
81840,MW-2010-6#-00000724,MW,2010,-11.412295,34.18725,35.0,-1.4333135487386708,35.0,3.2285714285714286,35.0,1.9428571428571428,55.55555555555555,18.0,6.217391304347826,21.223333333333333,23.0,6.0,724,,1,R
81841,MW-2010-6#-00000725,MW,2010,-15.663842,34.51597,31.0,-2.0080868295258862,31.0,2.967741935483871,31.0,2.0,0.0,35.0,3.5,20.72636363636364,38.0,11.0,725,,3,R
81842,MW-2010-6#-00000726,MW,2010,-10.912241,34.107517,27.0,-1.9084133513600745,27.0,2.4444444444444446,27.0,2.333333333333333,0.0,29.0,7.583333333333333,23.8375,24.0,8.0,726,,1,R
81843,MW-2010-6#-00000727,MW,2010,-13.98223,33.848026,18.0,-1.7091998726727584,18.0,3.7222222222222223,18.0,2.2777777777777777,0.0,19.0,3.6875,23.976919662936535,16.0,,727,,2,U
81844,MW-2010-6#-00000728,MW,2010,-11.01144,33.84821,18.0,-0.4296141080760352,18.0,4.888888888888889,18.0,2.1666666666666665,0.0,16.0,9.1875,25.74,16.0,6.0,728,,1,U
81845,MW-2010-6#-00000729,MW,2010,-16.487873,35.16042,33.0,-2.2368660466256647,35.0,3.0,35.0,1.7714285714285714,22.22222222222222,45.0,3.257142857142857,20.393636363636364,35.0,11.0,729,,3,R
81846,MW-2010-6#-00000730,MW,2010,-15.706018,35.13816,34.0,-1.924350437495808,34.0,3.5294117647058822,34.0,2.0294117647058822,31.25,32.0,3.892857142857143,22.15875,28.0,8.0,730,,3,R
81847,MW-2010-6#-00000731,MW,2010,-15.698105,35.46679,33.0,-2.1588339462184587,33.0,3.0,33.0,1.878787878787879,25.0,40.0,5.096774193548387,21.25875,31.0,8.0,731,,3,R
81848,MW-2010-6#-00000732,MW,2010,-12.904637,34.291107,20.0,-0.9820429296647052,20.0,4.5,20.0,2.05,0.0,10.0,7.230769230769231,23.976919662936535,13.0,,732,,2,U
81849,MW-2010-6#-00000733,MW,2010,-16.253214,34.643723,34.0,-2.033378901628273,34.0,3.264705882352941,34.0,1.9411764705882355,0.0,20.0,3.869565217391304,21.248,23.0,5.0,733,,3,R
81850,MW-2010-6#-00000734,MW,2010,-15.565743,35.815548,35.0,-2.2432251317932894,35.0,2.8857142857142857,35.0,1.8571428571428568,25.64102564102564,39.0,3.9642857142857135,22.9825,28.0,8.0,734,,3,R
81851,MW-2010-6#-00000735,MW,2010,-14.758002,35.341137,28.0,-1.958206525267061,28.0,3.0,28.0,2.0,0.0,24.0,4.8,19.168333333333333,25.0,6.0,735,,3,R
81852,MW-2010-6#-00000736,MW,2010,-13.712245,32.93785,32.0,-1.8385449529276696,32.0,3.6875,32.0,2.15625,30.303030303030305,33.0,4.766666666666667,20.68375,30.0,8.0,736,,2,R
81853,MW-2010-6#-00000737,MW,2010,-14.083402,33.900673,35.0,-0.0434093356479071,35.0,3.6,35.0,2.5142857142857142,0.0,25.0,7.955555555555556,22.995625,45.0,16.0,737,,2,R
81854,MW-2010-6#-00000739,MW,2010,-13.119584,33.92523,30.0,-2.335265915581385,30.0,2.9,30.0,1.9,0.0,32.0,4.958333333333333,21.65428571428572,24.0,7.0,739,,2,R
81855,MW-2010-6#-00000740,MW,2010,-13.78547,33.84329,31.0,-1.88705307579874,31.0,3.129032258064516,31.0,2.290322580645161,0.0,18.0,3.882352941176471,21.125714285714285,17.0,7.0,740,,2,R
81856,MW-2010-6#-00000741,MW,2010,-14.671093,35.440273,31.0,-2.1867506204240827,31.0,3.193548387096774,31.0,2.064516129032258,0.0,37.0,1.2692307692307692,22.92142857142857,26.0,7.0,741,,3,R
81857,MW-2010-6#-00000742,MW,2010,-13.725536,34.089855,33.0,-2.19888842414873,33.0,2.878787878787879,33.0,1.93939393939394,32.25806451612903,31.0,5.206896551724138,22.13,29.0,8.0,742,,2,R
81858,MW-2010-6#-00000743,MW,2010,-16.013626,35.305923,33.0,-1.9492527124026693,33.0,3.090909090909091,33.0,2.0303030303030303,34.48275862068965,29.0,5.615384615384615,21.97882352941177,39.0,17.0,743,,3,R
81859,MW-2010-6#-00000744,MW,2010,-10.331965,33.573193,31.0,-1.6569643844855757,31.0,3.161290322580645,31.0,2.3870967741935485,0.0,29.0,8.642857142857142,22.365714285714287,28.0,7.0,744,,1,R
81860,MW-2010-6#-00000745,MW,2010,-11.595089,34.269314,29.0,-1.681242763663531,29.0,3.5172413793103448,29.0,1.896551724137931,0.0,20.0,7.523809523809524,21.94,21.0,5.0,745,,1,R
81861,MW-2010-6#-00000746,MW,2010,-14.486737,35.256706,17.0,-0.284258092530712,17.0,5.0,17.0,2.235294117647059,76.92307692307693,13.0,6.533333333333333,22.574,15.0,5.0,746,,3,U
81862,MW-2010-6#-00000747,MW,2010,-9.698208,33.274506,17.0,-1.1222866131027345,17.0,3.588235294117647,17.0,2.0588235294117645,0.0,10.0,8.1,23.976919662936535,10.0,,747,,1,U
81863,MW-2010-6#-00000749,MW,2010,-13.396204,33.868645,34.0,-2.0567423404543645,34.0,3.088235294117647,34.0,1.9705882352941173,0.0,31.0,5.03030303030303,21.829,33.0,10.0,749,,2,R
81864,MW-2010-6#-00000750,MW,2010,-11.008322,34.073124,32.0,-2.127426631956733,32.0,2.5,32.0,2.15625,0.0,25.0,5.8,22.232964781452587,20.0,,750,,1,R
81865,MW-2010-6#-00000751,MW,2010,-13.631171,33.198563,29.0,-1.9991342364603408,29.0,3.724137931034482,29.0,1.7586206896551724,0.0,35.0,2.958333333333333,22.232964781452587,24.0,,751,,2,R
81866,MW-2010-6#-00000752,MW,2010,-14.85246,35.158062,32.0,-2.015546089571561,32.0,3.09375,32.0,1.875,38.46153846153847,26.0,4.416666666666667,22.928,24.0,5.0,752,,3,R
81867,MW-2010-6#-00000753,MW,2010,-9.673303,33.53502,31.0,-2.1763311960467537,31.0,2.548387096774193,31.0,2.0,0.0,18.0,7.647058823529412,22.232964781452587,17.0,,753,,1,R
81868,MW-2010-6#-00000754,MW,2010,-14.336646,33.842724,34.0,-2.01070833970209,34.0,3.3529411764705883,34.0,2.0,0.0,29.0,3.3548387096774195,19.824166666666667,31.0,12.0,754,,2,R
81869,MW-2010-6#-00000755,MW,2010,-15.975115,34.42413,34.0,-2.9711056574738826,34.0,2.0294117647058822,34.0,1.3529411764705883,33.333333333333336,30.0,1.6296296296296295,21.344,27.0,5.0,755,,3,R
81870,MW-2010-6#-00000756,MW,2010,-14.774027,35.589417,33.0,-1.926375858407016,33.0,3.303030303030303,33.0,2.212121212121212,47.61904761904761,42.0,4.25,23.003,32.0,10.0,756,,3,R
81871,MW-2010-6#-00000757,MW,2010,-16.005972,35.332767,35.0,-1.9091205924309296,35.0,3.1142857142857143,35.0,1.9428571428571428,100.0,30.0,6.0606060606060606,23.523333333333333,33.0,12.0,757,,3,R
81872,MW-2010-6#-00000758,MW,2010,-9.653255,33.50077,32.0,-2.2579268702909743,34.0,2.7058823529411766,34.0,2.0,71.42857142857143,28.0,7.384615384615385,22.60111111111112,26.0,9.0,758,,1,R
81873,MW-2010-6#-00000759,MW,2010,-14.611951,35.478203,34.0,-2.090193801660365,34.0,3.147058823529412,34.0,2.0,58.8235294117647,34.0,3.2,20.738,25.0,10.0,759,,3,R
81874,MW-2010-6#-00000761,MW,2010,-14.31485,35.311462,32.0,-1.4857601028850107,32.0,2.9375,32.0,2.125,58.8235294117647,17.0,5.551724137931035,22.552222222222223,29.0,9.0,761,,3,R
81875,MW-2010-6#-00000762,MW,2010,-15.439924,34.763218,29.0,-2.168430529206875,29.0,2.862068965517241,29.0,1.862068965517241,0.0,21.0,4.375,21.68428571428572,24.0,7.0,762,,3,R
81876,MW-2010-6#-00000763,MW,2010,-11.568847,34.183983,33.0,-1.6455540688479309,33.0,3.212121212121212,33.0,1.818181818181818,35.714285714285715,28.0,6.947368421052632,23.966470588235296,38.0,17.0,763,,1,R
81877,MW-2010-6#-00000764,MW,2010,-10.856169,33.38595,32.0,-2.060664073752532,32.0,3.03125,32.0,2.0,0.0,34.0,5.7,21.22571428571429,30.0,7.0,764,,1,R
81878,MW-2010-6#-00000765,MW,2010,-14.76651,35.616173,31.0,-1.868000587685115,31.0,3.3870967741935485,31.0,2.032258064516129,0.0,24.0,3.909090909090909,20.92,22.0,7.0,765,,3,R
81879,MW-2010-6#-00000766,MW,2010,-15.326298,34.94744,33.0,-2.005737716768703,33.0,2.696969696969697,33.0,2.0,0.0,22.0,6.2727272727272725,24.154,33.0,10.0,766,,3,R
81880,MW-2010-6#-00000767,MW,2010,-13.641961,33.829636,29.0,-2.2622002921431883,29.0,2.9655172413793105,29.0,2.0,0.0,21.0,3.111111111111111,23.218333333333334,27.0,12.0,767,,2,R
81881,MW-2010-6#-00000768,MW,2010,-15.761368,35.071476,18.0,0.3863921110046827,18.0,4.555555555555555,18.0,2.333333333333333,0.0,13.0,8.576923076923077,22.247777777777777,26.0,9.0,768,,3,U
81882,MW-2010-6#-00000769,MW,2010,-10.274304,33.55776,32.0,-2.1039446899539165,33.0,2.878787878787879,33.0,2.1515151515151514,31.25,32.0,7.137931034482759,21.424545454545456,29.0,11.0,769,,1,R
81883,MW-2010-6#-00000770,MW,2010,-15.653211,35.021652,34.0,-1.2079665746994075,34.0,3.3529411764705883,34.0,2.411764705882353,0.0,34.0,7.175,22.89,40.0,11.0,770,,3,R
81884,MW-2010-6#-00000771,MW,2010,-15.773951,35.054897,18.0,0.7349263007457953,18.0,4.888888888888889,18.0,2.555555555555556,0.0,16.0,7.5,24.57166666666667,18.0,6.0,771,,3,U
81885,MW-2010-6#-00000772,MW,2010,-13.984819,33.7815,20.0,0.8475484669824961,20.0,4.8,20.0,2.65,142.85714285714286,21.0,9.291666666666666,24.6575,24.0,8.0,772,,2,U
81886,MW-2010-6#-00000773,MW,2010,-9.92371,33.840816,29.0,-2.374212342246704,29.0,3.103448275862069,29.0,1.5862068965517242,60.60606060606061,33.0,6.423076923076923,22.32090909090909,26.0,11.0,773,,1,R
81887,MW-2010-6#-00000774,MW,2010,-14.235935,35.02293,30.0,-1.5194512051593945,30.0,3.2666666666666666,30.0,2.2666666666666666,41.66666666666666,24.0,6.037037037037037,22.232964781452587,27.0,,774,,3,R
81888,MW-2010-6#-00000775,MW,2010,-16.103905,35.057323,32.0,-1.6923200064134425,32.0,3.5,32.0,1.9375,34.48275862068965,29.0,6.266666666666667,22.771666666666665,30.0,6.0,775,,3,R
81889,MW-2010-6#-00000776,MW,2010,-16.25817,34.88015,31.0,-1.661423638884964,31.0,4.483870967741935,31.0,1.967741935483871,34.48275862068965,29.0,4.043478260869565,20.356,23.0,5.0,776,,3,R
